Player_Game_ID,Team,Game,Player_ID,#,Name,Pos,Time on ice,ZEX,CEX All,CEX Not Press,CEX Press,DEX,FEX,ZEN,CEN,DEN,FEN,DR,TOT,CEX,EXD,END,CORSI-,CORSI+
1.CAN25,CAN,1,CAN25,25,Alyssa Regalado,D,5.447368421,44.05797101,33.04347826,22.02898551,11.01449275,11.01449275,0,11.01449275,11.01449275,0,0,0,66.08695652,33.04347826,11.01449275,0,11.01449275,88.11594203
8.SWE23,SWE,8,SWE23,23,Isabelle Leijonhielm,F,5.55,64.86486486,32.43243243,10.81081081,21.62162162,32.43243243,0,32.43243243,0,21.62162162,10.81081081,32.43243243,129.7297297,32.43243243,0,0,75.67567568,75.67567568
1.FIN8,FIN,1,FIN8,8,Tuuli Tallinen,D,13.57894737,61.86046512,30.93023256,8.837209302,22.09302326,8.837209302,22.09302326,17.6744186,0,8.837209302,8.837209302,0,106.0465116,30.93023256,26.51162791,13.25581395,66.27906977,39.76744186
5.FIN22,FIN,5,FIN22,22,Julia Schalin,F,20.18,32.70564916,29.73240833,8.919722498,20.81268583,2.973240833,0,35.67888999,11.89296333,14.86620416,8.919722498,5.946481665,92.17046581,29.73240833,17.839445,8.919722498,41.62537166,86.22398414
6.CAN4,CAN,6,CAN4,4,Sara Swiderski,D,16.16,51.98019802,29.7029703,3.712871287,25.99009901,11.13861386,11.13861386,14.85148515,7.425742574,3.712871287,3.712871287,0,81.68316832,29.7029703,14.85148515,29.7029703,37.12871287,59.40594059
9.FIN23,FIN,9,FIN23,23,Sanni Vanhanen,F,18.18,39.6039604,29.7029703,6.600660066,23.10231023,0,9.900990099,46.20462046,23.10231023,16.50165017,6.600660066,6.600660066,99.00990099,29.7029703,6.600660066,3.300330033,33.00330033,56.10561056
2.SWE12,SWE,2,SWE12,12,Stina Andersson,F,4.144736842,57.9047619,28.95238095,14.47619048,14.47619048,0,28.95238095,57.9047619,14.47619048,0,43.42857143,0,115.8095238,28.95238095,0,28.95238095,86.85714286,14.47619048
2.SWE14,SWE,2,SWE14,14,Ella Jamsen,F,4.144736842,28.95238095,28.95238095,14.47619048,14.47619048,0,0,14.47619048,0,0,14.47619048,0,43.42857143,28.95238095,0,0,86.85714286,14.47619048
9.CAN28,CAN,9,CAN28,28,Piper Grober,D,4.17,57.55395683,28.77697842,14.38848921,14.38848921,28.77697842,0,0,0,0,0,0,86.33093525,28.77697842,28.77697842,14.38848921,57.55395683,115.1079137
11.FIN6,FIN,11,FIN6,6,Siiri Yrjola,D,16.86486486,42.69230769,28.46153846,10.67307692,17.78846154,7.115384615,7.115384615,10.67307692,0,7.115384615,3.557692308,0,60.48076923,28.46153846,7.115384615,42.69230769,49.80769231,42.69230769
6.USA17,USA,6,USA17,17,Kirsten Simms,F,8.52,35.21126761,28.16901408,28.16901408,0,0,7.042253521,49.29577465,21.12676056,21.12676056,7.042253521,7.042253521,98.5915493,28.16901408,7.042253521,0,42.25352113,49.29577465
3.SWE25,SWE,3,SWE25,25,Emma Pfeffer,F,8.724489796,82.52631579,27.50877193,20.63157895,6.877192982,20.63157895,34.38596491,34.38596491,6.877192982,13.75438596,13.75438596,6.877192982,130.6666667,27.50877193,6.877192982,0,123.7894737,6.877192982
7.CAN4,CAN,7,CAN4,4,Sara Swiderski,D,13.13,36.5575019,27.41812643,4.569687738,22.84843869,4.569687738,4.569687738,18.27875095,9.139375476,4.569687738,4.569687738,0,68.54531607,27.41812643,13.70906321,27.41812643,13.70906321,150.7996954
12.USA2,USA,12,USA2,2,Molly Jordan,D,4.487804878,40.10869565,26.73913043,26.73913043,0,13.36956522,0,26.73913043,0,26.73913043,0,0,66.84782609,26.73913043,0,53.47826087,66.84782609,40.10869565
10.SWE16,SWE,10,SWE16,16,Linnea Adelbertsson,F,11.55,31.16883117,25.97402597,10.38961039,15.58441558,0,5.194805195,25.97402597,15.58441558,5.194805195,5.194805195,0,57.14285714,25.97402597,0,10.38961039,135.0649351,20.77922078
1.FIN23,FIN,1,FIN23,23,Sanni Vanhanen,F,16.40789474,29.2542101,25.59743384,7.313552526,18.28388132,0,3.656776263,36.56776263,3.656776263,21.94065758,10.97032879,7.313552526,76.79230152,25.59743384,3.656776263,3.656776263,73.13552526,32.91098637
4.USA11,USA,4,USA11,11,Josie St. Martin,F,7.06,25.49575071,25.49575071,25.49575071,0,0,0,33.99433428,16.99716714,0,16.99716714,0,76.48725212,25.49575071,16.99716714,0,25.49575071,84.98583569
12.CAN26,CAN,12,CAN26,26,Karel Prefontaine,F,11.7804878,35.65217391,25.46583851,20.37267081,5.093167702,5.093167702,5.093167702,30.55900621,15.27950311,10.1863354,5.093167702,0,71.30434783,25.46583851,5.093167702,0,50.93167702,56.02484472
12.USA24,USA,12,USA24,24,Margaret Scannell,F,7.292682927,24.68227425,24.68227425,8.227424749,16.4548495,0,0,65.81939799,24.68227425,24.68227425,16.4548495,8.227424749,98.72909699,24.68227425,0,0,32.909699,74.04682274
11.FIN23,FIN,11,FIN23,23,Sanni Vanhanen,F,19.45945946,33.91666667,24.66666667,6.166666667,18.5,0,9.25,46.25,30.83333333,3.083333333,12.33333333,0,86.33333333,24.66666667,6.166666667,0,37,55.5
1.FIN3,FIN,1,FIN3,3,Adalmiina Makkonen,D,12.44736842,38.56236786,24.10147992,4.820295983,19.28118393,0,14.46088795,9.640591966,4.820295983,4.820295983,0,0,53.02325581,24.10147992,4.820295983,28.9217759,67.48414376,38.56236786
7.CAN8,CAN,7,CAN8,8,Brooke Disher,D,18.12,29.8013245,23.17880795,3.311258278,19.86754967,0,6.622516556,13.24503311,3.311258278,3.311258278,6.622516556,0,69.53642384,23.17880795,26.49006623,16.55629139,13.24503311,152.3178808
12.CAN23,CAN,12,CAN23,23,Alexia Aubin,F,7.853658537,30.55900621,22.91925466,15.27950311,7.639751553,0,7.639751553,22.91925466,0,22.91925466,0,0,53.47826087,22.91925466,0,7.639751553,68.75776398,38.19875776
9.CAN4,CAN,9,CAN4,4,Sara Swiderski,D,18.49,42.18496485,22.71498107,6.489994592,16.22498648,9.734991888,9.734991888,22.71498107,3.244997296,6.489994592,12.97998918,0,77.8799351,22.71498107,12.97998918,32.44997296,35.69497025,84.36992969
9.CAN26,CAN,9,CAN26,26,Karel Prefontaine,F,13.21,31.79409538,22.71006813,4.542013626,18.1680545,0,9.084027252,22.71006813,18.1680545,4.542013626,0,4.542013626,59.04617714,22.71006813,0,4.542013626,36.33610901,113.5503407
12.CAN14,CAN,12,CAN14,14,Emmalee Pais,F,10.65853659,28.14645309,22.51716247,5.629290618,16.88787185,5.629290618,0,56.29290618,28.14645309,16.88787185,11.25858124,5.629290618,95.6979405,22.51716247,5.629290618,0,78.81006865,28.14645309
3.CAN4,CAN,3,CAN4,4,Sara Swiderski,D,13.7755102,47.91111111,21.77777778,4.355555556,17.42222222,0,26.13333333,8.711111111,0,0,8.711111111,0,60.97777778,21.77777778,4.355555556,13.06666667,65.33333333,65.33333333
12.USA10,USA,12,USA10,10,Laila Edwards,F,14.02439024,29.94782609,21.39130435,12.83478261,8.556521739,4.27826087,4.27826087,51.33913043,34.22608696,8.556521739,8.556521739,0,89.84347826,21.39130435,8.556521739,0,29.94782609,77.00869565
10.SWE11,SWE,10,SWE11,11,Julia Perjus,F,14.28,29.41176471,21.00840336,4.201680672,16.80672269,0,8.403361345,25.21008403,21.00840336,4.201680672,0,0,54.62184874,21.00840336,0,8.403361345,92.43697479,25.21008403
3.SWE23,SWE,3,SWE23,23,Isabelle Leijonhielm,F,11.47959184,20.90666667,20.90666667,10.45333333,10.45333333,0,0,26.13333333,20.90666667,0,5.226666667,5.226666667,57.49333333,20.90666667,5.226666667,5.226666667,67.94666667,62.72
8.SWE8,SWE,8,SWE8,8,Jenna Raunio,D,14.53,24.77632485,20.64693737,0,20.64693737,0,4.129387474,0,0,0,0,0,28.90571232,20.64693737,4.129387474,41.29387474,45.42326222,53.68203716
3.SWE24,SWE,3,SWE24,24,Ebba Hedqvist,F,8.724489796,41.26315789,20.63157895,6.877192982,13.75438596,13.75438596,6.877192982,20.63157895,0,0,20.63157895,13.75438596,89.40350877,20.63157895,13.75438596,0,123.7894737,6.877192982
3.CAN14,CAN,3,CAN14,14,Emmalee Pais,F,8.724489796,20.63157895,20.63157895,6.877192982,13.75438596,0,0,48.14035088,34.38596491,6.877192982,6.877192982,6.877192982,89.40350877,20.63157895,13.75438596,0,20.63157895,110.0350877
12.CAN22,CAN,12,CAN22,22,Jocelyn Amos,F,11.7804878,25.46583851,20.37267081,10.1863354,10.1863354,5.093167702,0,45.83850932,20.37267081,15.27950311,10.1863354,5.093167702,81.49068323,20.37267081,5.093167702,5.093167702,50.93167702,56.02484472
2.SWE15,SWE,2,SWE15,15,Astrid Lindeberg,D,8.881578947,47.28888889,20.26666667,6.755555556,13.51111111,6.755555556,20.26666667,13.51111111,0,6.755555556,6.755555556,0,87.82222222,20.26666667,27.02222222,60.8,67.55555556,33.77777778
9.FIN10,FIN,9,FIN10,10,Kaisa Antti,F,15.1,35.7615894,19.86754967,11.9205298,7.947019868,7.947019868,7.947019868,35.7615894,15.89403974,11.9205298,7.947019868,0,75.49668874,19.86754967,3.973509934,0,75.49668874,31.78807947
1.CAN19,CAN,1,CAN19,19,Reichen Kirchmair,F,9.078947368,39.65217391,19.82608696,6.608695652,13.2173913,6.608695652,13.2173913,39.65217391,13.2173913,19.82608696,6.608695652,19.82608696,105.7391304,19.82608696,6.608695652,0,52.86956522,46.26086957
4.FIN12,FIN,4,FIN12,12,Ada Eronen,D,18.17,33.02146395,19.81287837,9.906439185,9.906439185,0,13.20858558,6.60429279,0,0,6.60429279,0,42.92790314,19.81287837,3.302146395,19.81287837,79.25151348,16.51073198
5.SWE27,SWE,5,SWE27,27,Sofia Ljung,D,15.15,35.64356436,19.8019802,15.84158416,3.96039604,3.96039604,11.88118812,23.76237624,0,15.84158416,7.920792079,3.96039604,67.32673267,19.8019802,3.96039604,15.84158416,67.32673267,27.72277228
10.SWE3,SWE,10,SWE3,3,Mira Jungaker,D,15.16,47.49340369,19.78891821,15.83113456,3.957783641,3.957783641,23.74670185,7.915567282,3.957783641,0,3.957783641,0,63.32453826,19.78891821,7.915567282,31.66226913,83.11345646,39.57783641
8.SWE3,SWE,8,SWE3,3,Mira Jungaker,D,15.16,27.70448549,19.78891821,3.957783641,15.83113456,0,7.915567282,15.83113456,3.957783641,3.957783641,7.915567282,0,63.32453826,19.78891821,19.78891821,3.957783641,39.57783641,55.40897098
3.SWE5,SWE,3,SWE5,5,Alice Wallin,D,9.183673469,32.66666667,19.6,6.533333333,13.06666667,13.06666667,0,6.533333333,0,6.533333333,0,0,45.73333333,19.6,6.533333333,52.26666667,78.4,52.26666667
7.CAN7,CAN,7,CAN7,7,Sarah Maceachern,D,12.39,19.37046005,19.37046005,14.52784504,4.842615012,0,0,9.685230024,0,0,9.685230024,0,38.7409201,19.37046005,9.685230024,19.37046005,14.52784504,159.8062954
10.SWE7,SWE,10,SWE7,7,Ida Karlsson,D,12.46,19.26163724,19.26163724,14.44622793,4.81540931,0,0,33.70786517,4.81540931,14.44622793,14.44622793,0,81.86195827,19.26163724,28.89245586,28.89245586,67.41573034,48.1540931
1.FIN28,FIN,1,FIN28,28,Pauliina Salonen,F,15.84210526,22.72425249,18.93687708,7.574750831,11.36212625,0,3.787375415,37.87375415,18.93687708,7.574750831,11.36212625,3.787375415,75.74750831,18.93687708,11.36212625,3.787375415,71.96013289,34.08637874
1.CAN4,CAN,1,CAN4,4,Sara Swiderski,D,12.71052632,42.48447205,18.88198758,4.720496894,14.16149068,4.720496894,18.88198758,14.16149068,4.720496894,4.720496894,4.720496894,0,66.08695652,18.88198758,9.440993789,23.60248447,33.04347826,66.08695652
7.CAN28,CAN,7,CAN28,28,Piper Grober,D,16.02,22.47191011,18.72659176,7.490636704,11.23595506,0,3.745318352,11.23595506,7.490636704,3.745318352,0,0,41.19850187,18.72659176,7.490636704,3.745318352,26.21722846,131.0861423
10.SWE8,SWE,10,SWE8,8,Jenna Raunio,D,16.04,44.88778055,18.7032419,14.96259352,3.740648379,3.740648379,22.44389027,11.22194514,3.740648379,7.481296758,0,0,63.59102244,18.7032419,7.481296758,37.40648379,100.9975062,14.96259352
3.SWE8,SWE,3,SWE8,8,Jenna Raunio,D,19.28571429,43.55555556,18.66666667,6.222222222,12.44444444,6.222222222,18.66666667,12.44444444,0,3.111111111,9.333333333,0,65.33333333,18.66666667,9.333333333,9.333333333,77.77777778,52.88888889
9.FIN28,FIN,9,FIN28,28,Pauliina Salonen,F,19.29,27.99377916,18.66251944,6.220839813,12.44167963,3.110419907,6.220839813,3.110419907,0,0,3.110419907,0,31.10419907,18.66251944,0,3.110419907,34.21461897,43.54587869
10.SWE28,SWE,10,SWE28,28,Moa Gustafsson,F,6.46,27.86377709,18.57585139,18.57585139,0,0,9.287925697,9.287925697,0,9.287925697,0,0,37.15170279,18.57585139,0,0,139.3188854,18.57585139
10.USA12,USA,10,USA12,12,Sydney Morrow,D,19.41,24.72952087,18.54714065,12.36476043,6.182380216,6.182380216,0,21.63833076,9.273570325,6.182380216,6.182380216,0,68.00618238,18.54714065,21.63833076,24.72952087,27.82071097,120.5564142
4.USA5,USA,4,USA5,5,Laney Potter,D,16.27,33.1899201,18.4388445,7.3755378,11.0633067,7.3755378,7.3755378,25.8143823,7.3755378,14.7510756,3.6877689,0,70.0676091,18.4388445,11.0633067,25.8143823,40.5654579,92.1942225
11.SWE3,SWE,11,SWE3,3,Mira Jungaker,D,20.10810811,29.83870968,17.90322581,5.967741935,11.93548387,5.967741935,5.967741935,38.79032258,20.88709677,17.90322581,0,2.983870968,80.56451613,17.90322581,8.951612903,23.87096774,41.77419355,50.72580645
6.USA6,USA,6,USA6,6,Emma Peschel,D,13.44,17.85714286,17.85714286,4.464285714,13.39285714,0,0,8.928571429,4.464285714,0,4.464285714,0,53.57142857,17.85714286,26.78571429,26.78571429,62.5,44.64285714
12.USA6,USA,12,USA6,6,Emma Peschel,D,10.09756098,47.53623188,17.82608696,17.82608696,0,0,29.71014493,11.88405797,0,5.942028986,5.942028986,0,77.24637681,17.82608696,17.82608696,71.30434783,71.30434783,35.65217391
6.USA25,USA,6,USA25,25,Finley Mccarthy,F,10.28,29.18287938,17.50972763,0,17.50972763,0,11.67315175,35.01945525,11.67315175,11.67315175,11.67315175,11.67315175,81.71206226,17.50972763,5.836575875,5.836575875,70.03891051,58.36575875
4.USA17,USA,4,USA17,17,Kirsten Simms,F,17.17,17.47233547,17.47233547,10.48340128,6.988934188,0,0,34.94467094,24.46126966,3.494467094,6.988934188,3.494467094,62.90040769,17.47233547,6.988934188,0,31.45020384,73.38380897
12.CAN4,CAN,12,CAN4,4,Sara Swiderski,D,14.02439024,25.66956522,17.11304348,4.27826087,12.83478261,8.556521739,0,25.66956522,0,4.27826087,21.39130435,0,72.73043478,17.11304348,21.39130435,17.11304348,51.33913043,55.6173913
10.SWE15,SWE,10,SWE15,15,Astrid Lindeberg,D,14.08,38.35227273,17.04545455,8.522727273,8.522727273,8.522727273,12.78409091,0,0,0,0,0,38.35227273,17.04545455,0,25.56818182,136.3636364,12.78409091
10.USA10,USA,10,USA10,10,Laila Edwards,F,14.17,21.17148906,16.93719125,8.468595625,8.468595625,4.234297812,0,50.81157375,38.10868031,4.234297812,8.468595625,0,80.45165843,16.93719125,8.468595625,4.234297812,29.64008469,88.92025406
2.SWE7,SWE,2,SWE7,7,Ida Karlsson,D,17.76315789,40.53333333,16.88888889,3.377777778,13.51111111,3.377777778,20.26666667,3.377777778,3.377777778,0,0,0,54.04444444,16.88888889,10.13333333,23.64444444,64.17777778,37.15555556
12.USA16,USA,12,USA16,16,Grace Dwyer,D,21.31707317,22.51716247,16.88787185,2.814645309,14.07322654,5.629290618,0,8.443935927,2.814645309,2.814645309,2.814645309,0,39.40503432,16.88787185,8.443935927,30.9610984,33.77574371,73.18077803
11.FIN9,FIN,11,FIN9,9,Raili Mustonen,D,7.135135135,16.81818182,16.81818182,8.409090909,8.409090909,0,0,8.409090909,0,0,8.409090909,0,50.45454545,16.81818182,25.22727273,25.22727273,42.04545455,50.45454545
1.FIN22,FIN,1,FIN22,22,Julia Schalin,F,18.10526316,29.8255814,16.56976744,3.313953488,13.25581395,3.313953488,9.941860465,29.8255814,19.88372093,0,9.941860465,0,66.27906977,16.56976744,6.627906977,0,69.59302326,36.45348837
1.CAN22,CAN,1,CAN22,22,Jocelyn Amos,F,14.52631579,28.91304348,16.52173913,4.130434783,12.39130435,8.260869565,4.130434783,24.7826087,12.39130435,8.260869565,4.130434783,4.130434783,66.08695652,16.52173913,8.260869565,0,24.7826087,74.34782609
3.CAN8,CAN,3,CAN8,8,Brooke Disher,D,14.69387755,20.41666667,16.33333333,16.33333333,0,0,4.083333333,16.33333333,0,0,16.33333333,0,53.08333333,16.33333333,16.33333333,28.58333333,61.25,69.41666667
6.CAN26,CAN,6,CAN26,26,Karel Prefontaine,F,11.05,21.71945701,16.28959276,5.429864253,10.85972851,5.429864253,0,32.57918552,16.28959276,10.85972851,5.429864253,5.429864253,65.15837104,16.28959276,5.429864253,5.429864253,32.57918552,76.01809955
12.CAN24,CAN,12,CAN24,24,Madison Chantler,F,11.2195122,16.04347826,16.04347826,10.69565217,5.347826087,0,0,26.73913043,5.347826087,10.69565217,10.69565217,5.347826087,58.82608696,16.04347826,10.69565217,0,48.13043478,58.82608696
10.USA7,USA,10,USA7,7,Ava Lindsay,F,7.5,24,16,8,8,8,0,8,8,0,0,16,48,16,0,8,16,120
9.FIN26,FIN,9,FIN26,26,Peppi Virtanen,F,7.55,39.73509934,15.89403974,7.947019868,7.947019868,7.947019868,15.89403974,31.78807947,7.947019868,7.947019868,15.89403974,0,79.47019868,15.89403974,7.947019868,0,158.9403974,15.89403974
10.USA2,USA,10,USA2,2,Molly Jordan,D,11.4,21.05263158,15.78947368,0,15.78947368,5.263157895,0,10.52631579,5.263157895,5.263157895,0,0,47.36842105,15.78947368,15.78947368,10.52631579,15.78947368,84.21052632
6.CAN15,CAN,6,CAN15,15,Ava Murphy,D,11.41,36.80981595,15.77563541,5.258545136,10.51709027,5.258545136,15.77563541,31.55127082,0,10.51709027,21.03418054,0,99.91235758,15.77563541,31.55127082,36.80981595,52.58545136,78.87817704
8.SWE10,SWE,8,SWE10,10,Nicole Hall,F,15.3,15.68627451,15.68627451,3.921568627,11.76470588,0,0,43.1372549,15.68627451,15.68627451,11.76470588,3.921568627,66.66666667,15.68627451,3.921568627,0,43.1372549,66.66666667
2.USA9,USA,2,USA9,9,Kelly Gorbatenko,F,7.697368421,31.17948718,15.58974359,0,15.58974359,7.794871795,7.794871795,62.35897436,23.38461538,7.794871795,31.17948718,0,93.53846154,15.58974359,0,0,15.58974359,85.74358974
2.USA21,USA,2,USA21,21,Cassandra Hall,F,7.697368421,31.17948718,15.58974359,0,15.58974359,0,15.58974359,31.17948718,15.58974359,0,15.58974359,0,77.94871795,15.58974359,15.58974359,0,15.58974359,85.74358974
9.CAN23,CAN,9,CAN23,23,Alexia Aubin,F,11.59,15.53062985,15.53062985,0,15.53062985,0,0,31.06125971,10.35375324,15.53062985,5.176876618,15.53062985,67.29939603,15.53062985,5.176876618,5.176876618,25.88438309,62.12251941
5.FIN6,FIN,5,FIN6,6,Siiri Yrjola,D,19.58,21.45045965,15.32175689,6.128702758,9.193054137,0,6.128702758,18.38610827,3.064351379,6.128702758,9.193054137,0,58.2226762,15.32175689,18.38610827,18.38610827,45.96527068,85.80183861
12.USA4,USA,12,USA4,4,Ava Svejkovsky,D,3.926829268,15.27950311,15.27950311,15.27950311,0,0,0,0,0,0,0,0,15.27950311,15.27950311,0,45.83850932,61.11801242,45.83850932
2.SWE24,SWE,2,SWE24,24,Ebba Hedqvist,F,11.84210526,15.2,15.2,10.13333333,5.066666667,0,0,20.26666667,10.13333333,10.13333333,0,0,40.53333333,15.2,5.066666667,0,76,25.33333333
2.USA24,USA,2,USA24,24,Margaret Scannell,F,11.84210526,15.2,15.2,5.066666667,10.13333333,0,0,55.73333333,25.33333333,25.33333333,5.066666667,10.13333333,86.13333333,15.2,5.066666667,0,40.53333333,60.8
9.FIN22,FIN,9,FIN22,22,Julia Schalin,F,16.07,37.33665215,14.93466086,3.733665215,11.20099564,11.20099564,11.20099564,33.60298693,14.93466086,7.467330429,11.20099564,7.467330429,82.14063472,14.93466086,3.733665215,7.467330429,78.40696951,33.60298693
6.CAN22,CAN,6,CAN22,22,Jocelyn Amos,F,12.06,24.87562189,14.92537313,4.975124378,9.950248756,0,9.950248756,34.82587065,14.92537313,9.950248756,9.950248756,4.975124378,74.62686567,14.92537313,9.950248756,0,34.82587065,74.62686567
9.FIN3,FIN,9,FIN3,3,Adalmiina Makkonen,D,16.23,29.57486137,14.78743068,11.09057301,3.696857671,11.09057301,3.696857671,22.18114603,3.696857671,14.78743068,3.696857671,0,81.33086876,14.78743068,29.57486137,25.8780037,70.24029575,48.05914972
4.USA18,USA,4,USA18,18,Claire Enright,F,8.12,22.16748768,14.77832512,7.389162562,7.389162562,7.389162562,0,22.16748768,14.77832512,7.389162562,0,7.389162562,51.72413793,14.77832512,0,0,22.16748768,44.33497537
5.SWE8,SWE,5,SWE8,8,Jenna Raunio,D,16.44,25.54744526,14.59854015,10.94890511,3.649635036,0,10.94890511,18.24817518,0,7.299270073,10.94890511,0,65.69343066,14.59854015,21.89781022,29.19708029,69.34306569,36.49635036
12.USA18,USA,12,USA18,18,Claire Enright,F,12.34146341,24.3083004,14.58498024,14.58498024,0,4.861660079,4.861660079,24.3083004,9.723320158,4.861660079,9.723320158,4.861660079,58.33992095,14.58498024,4.861660079,4.861660079,53.47826087,53.47826087
5.SWE10,SWE,5,SWE10,10,Nicole Hall,F,16.5,18.18181818,14.54545455,10.90909091,3.636363636,0,3.636363636,40,25.45454545,7.272727273,7.272727273,3.636363636,72.72727273,14.54545455,10.90909091,7.272727273,43.63636364,76.36363636
3.CAN7,CAN,3,CAN7,7,Sarah Maceachern,D,12.39795918,14.51851852,14.51851852,9.679012346,4.839506173,0,0,0,0,0,0,0,19.35802469,14.51851852,4.839506173,43.55555556,72.59259259,58.07407407
3.SWE12,SWE,3,SWE12,12,Stina Andersson,F,8.265306122,29.03703704,14.51851852,7.259259259,7.259259259,14.51851852,0,21.77777778,7.259259259,0,14.51851852,0,65.33333333,14.51851852,14.51851852,0,101.6296296,29.03703704
12.USA12,USA,12,USA12,12,Sydney Morrow,D,20.75609756,26.01645123,14.45358402,2.890716804,11.56286722,5.781433608,5.781433608,20.23501763,11.56286722,0,8.672150411,0,63.59576968,14.45358402,17.34430082,26.01645123,28.90716804,78.0493537
1.CAN15,CAN,1,CAN15,15,Ava Murphy,D,12.71052632,33.04347826,14.16149068,4.720496894,9.440993789,4.720496894,14.16149068,9.440993789,4.720496894,0,4.720496894,0,51.92546584,14.16149068,9.440993789,23.60248447,42.48447205,56.64596273
1.FIN18,FIN,1,FIN18,18,Tilli Keranen,F,16.97368421,24.74418605,14.13953488,3.534883721,10.60465116,3.534883721,7.069767442,28.27906977,10.60465116,10.60465116,7.069767442,0,53.02325581,14.13953488,0,3.534883721,74.23255814,31.81395349
5.SWE4,SWE,5,SWE4,4,Olivia Sohrner,D,4.26,56.33802817,14.08450704,0,14.08450704,14.08450704,28.16901408,28.16901408,0,28.16901408,0,0,84.50704225,14.08450704,0,56.33802817,70.42253521,28.16901408
3.CAN22,CAN,3,CAN22,22,Jocelyn Amos,F,12.85714286,18.66666667,14,4.666666667,9.333333333,0,4.666666667,32.66666667,14,4.666666667,14,0,51.33333333,14,0,0,42,88.66666667
7.CAN6,CAN,7,CAN6,6,Tova Henderson,D,17.17,17.47233547,13.97786838,6.988934188,6.988934188,0,3.494467094,6.988934188,0,0,6.988934188,0,41.93360513,13.97786838,17.47233547,0,13.97786838,146.7676179
8.SWE9,SWE,8,SWE9,9,Mira Markstrom,F,17.2,31.39534884,13.95348837,0,13.95348837,10.46511628,6.976744186,34.88372093,13.95348837,10.46511628,10.46511628,10.46511628,80.23255814,13.95348837,3.488372093,6.976744186,34.88372093,59.30232558
9.CAN6,CAN,9,CAN6,6,Tova Henderson,D,17.28,17.36111111,13.88888889,6.944444444,6.944444444,0,3.472222222,6.944444444,0,6.944444444,0,0,41.66666667,13.88888889,17.36111111,20.83333333,17.36111111,100.6944444
11.SWE11,SWE,11,SWE11,11,Julia Perjus,F,17.51351351,17.12962963,13.7037037,3.425925926,10.27777778,0,3.425925926,10.27777778,6.851851852,3.425925926,0,0,30.83333333,13.7037037,3.425925926,3.425925926,30.83333333,61.66666667
9.CAN25,CAN,9,CAN25,25,Alyssa Regalado,D,13.34,17.9910045,13.49325337,4.497751124,8.995502249,0,4.497751124,13.49325337,0,13.49325337,0,0,40.47976012,13.49325337,8.995502249,17.9910045,22.48875562,103.4482759
12.USA17,USA,12,USA17,17,Kirsten Simms,F,13.46341463,17.82608696,13.36956522,4.456521739,8.913043478,0,4.456521739,22.2826087,22.2826087,0,0,0,40.10869565,13.36956522,0,0,31.19565217,75.76086957
12.USA11,USA,12,USA11,11,Josie St. Martin,F,8.975609756,13.36956522,13.36956522,0,13.36956522,0,0,26.73913043,26.73913043,0,0,6.684782609,46.79347826,13.36956522,0,0,53.47826087,53.47826087
12.CAN5,CAN,12,CAN5,5,Rhea Hicks,F,4.487804878,13.36956522,13.36956522,0,13.36956522,0,0,26.73913043,26.73913043,0,0,0,40.10869565,13.36956522,0,0,26.73913043,80.2173913
5.FIN5,FIN,5,FIN5,5,Nella Berg,D,13.53,26.6075388,13.3037694,4.4345898,8.869179601,0,13.3037694,4.4345898,4.4345898,0,0,0,44.345898,13.3037694,13.3037694,53.21507761,62.08425721,39.9113082
5.FIN3,FIN,5,FIN3,3,Adalmiina Makkonen,D,18.07,29.88378528,13.28168235,9.96126176,3.320420587,6.640841173,9.96126176,6.640841173,3.320420587,3.320420587,0,0,49.8063088,13.28168235,13.28168235,19.92252352,29.88378528,69.72883232
9.FIN12,FIN,9,FIN12,12,Ada Eronen,D,18.18,29.7029703,13.20132013,0,13.20132013,0,16.50165017,13.20132013,9.900990099,3.300330033,0,0,46.20462046,13.20132013,3.300330033,16.50165017,75.90759076,16.50165017
4.FIN21,FIN,4,FIN21,21,Neea Pelkonen,F,9.14,19.69365427,13.12910284,6.564551422,6.564551422,0,6.564551422,26.25820569,0,26.25820569,0,13.12910284,59.0809628,13.12910284,0,0,105.0328228,19.69365427
12.CAN15,CAN,12,CAN15,15,Ava Murphy,D,14.02439024,29.94782609,12.83478261,0,12.83478261,4.27826087,12.83478261,17.11304348,4.27826087,12.83478261,0,0,68.45217391,12.83478261,21.39130435,42.7826087,51.33913043,55.6173913
6.CAN9,CAN,6,CAN9,9,Mckenna Van,F,9.36,19.23076923,12.82051282,6.41025641,6.41025641,0,6.41025641,64.1025641,32.05128205,12.82051282,19.23076923,6.41025641,89.74358974,12.82051282,0,0,38.46153846,57.69230769
10.USA22,USA,10,USA22,22,Tessa Janecke,F,14.21,12.66713582,12.66713582,0,12.66713582,0,0,16.88951443,12.66713582,0,4.222378607,0,33.77902885,12.66713582,4.222378607,0,29.55665025,84.44757213
2.SWE9,SWE,2,SWE9,9,Mira Markstrom,F,14.21052632,21.11111111,12.66666667,0,12.66666667,4.222222222,4.222222222,29.55555556,4.222222222,8.444444444,16.88888889,4.222222222,63.33333333,12.66666667,8.444444444,8.444444444,67.55555556,33.77777778
2.USA16,USA,2,USA16,16,Grace Dwyer,D,14.21052632,21.11111111,12.66666667,4.222222222,8.444444444,0,8.444444444,4.222222222,0,4.222222222,0,0,33.77777778,12.66666667,8.444444444,25.33333333,25.33333333,76
